f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,label,label_flip
2,20,67.40548,0,0,0,90,0,1,260,0,1,1,2,0,1,1,208,353,685,759,0,0
1,32,66.31652,0,0,0,100,0,1,1602,0,1,1,3,0,1,0,246,426,654,1510,0,0
0,24,65.58995,0,1,0,100,0,0,0,1,1,0,2,0,1,1,420,485,939,672,0,0
3,47,71.31368,0,1,0,100,0,1,23,0,1,0,1,0,1,0,379,391,607,763,0,0
2,41,59.11169,0,0,1,100,0,1,901,0,1,1,3,0,1,0,232,588,1354,1078,1,0
2,28,82.66163,0,1,0,90,0,1,855,0,1,0,3,0,1,1,486,515,1746,1353,0,0
2,25,60.78288,0,0,0,100,0,0,0,1,1,0,1,0,1,0,234,400,764,1162,0,0
0,21,65.59251,0,0,0,100,0,1,0,0,1,0,2,0,0,1,415,235,828,836,1,1
3,29,95.15469,0,1,0,100,0,0,21,0,1,0,1,0,1,0,241,565,1185,1060,0,0
1,33,83.55946,0,1,0,100,0,0,0,1,1,0,1,0,0,0,496,596,705,1127,0,0
1,36,65.5661,0,1,0,90,0,1,7,0,1,1,1,0,1,1,358,357,1237,975,0,0
2,52,63.16823,0,1,1,100,0,0,10,1,0,0,1,0,1,0,482,691,894,510,0,0
0,34,99.05988,0,1,0,100,0,1,777,0,1,1,3,0,1,0,217,282,821,1092,1,0
0,41,70.52946,0,0,1,100,0,1,283,0,1,1,3,0,1,1,264,281,911,1261,1,0
3,29,82.99497,0,1,0,100,0,0,0,0,1,0,1,0,1,1,177,267,1473,639,0,0
0,30,73.06023,0,0,0,100,0,1,0,1,0,1,3,0,1,0,249,619,1007,1075,1,1
0,40,79.59489,0,1,0,100,0,0,30,1,1,0,1,0,1,0,205,427,823,707,0,0
2,33,74.44335,0,1,0,100,0,1,0,0,1,1,2,1,1,0,217,374,748,1076,0,0
0,43,83.93325,0,1,0,100,1,1,15,0,1,1,3,0,0,1,240,536,1694,655,1,1
1,45,66.73254,0,1,0,100,0,1,352,0,1,1,2,1,1,0,239,494,831,1710,1,1
3,36,98.51034,0,1,0,100,0,0,0,0,1,0,2,0,1,0,437,531,2503,877,0,0
0,37,84.57167,0,1,0,100,0,0,0,0,1,0,1,0,1,0,152,392,615,672,0,0
3,29,71.24625,0,1,0,100,0,0,31,0,0,0,1,0,1,0,275,226,648,504,1,0
0,31,67.83106,0,0,0,100,0,1,2,0,1,0,1,0,1,1,421,545,429,823,1,1
0,33,70.25414,0,1,0,100,0,0,9,1,1,0,1,0,1,0,263,651,1950,1290,0,0
2,42,79.90069,0,1,0,100,0,0,5,1,1,0,1,0,0,0,432,618,807,1652,1,1
3,29,115.4335,0,1,0,100,0,1,724,0,1,1,3,0,1,1,201,305,1373,831,1,0
0,36,65.45461,0,0,1,100,1,1,1084,1,1,1,2,1,1,1,249,255,954,666,1,0
2,25,60.59552,0,1,0,100,0,0,0,0,1,0,1,0,0,0,421,475,656,911,0,0
3,42,71.81739,0,0,1,90,0,1,444,0,1,1,2,0,1,0,470,410,1857,906,1,1
3,40,87.75965,0,1,0,100,0,1,468,0,1,1,2,1,1,1,395,518,1662,1633,1,1
2,41,82.62038,0,1,0,90,0,1,252,0,1,1,3,0,1,0,285,254,1302,415,1,1
3,43,68.95826,0,1,0,90,0,1,92,0,0,1,3,0,1,0,228,287,746,709,1,0
2,19,83.01875,0,1,0,100,0,0,12,0,1,0,1,0,0,1,481,346,750,1184,0,0
3,40,86.93577,0,0,0,80,0,1,194,0,1,0,3,0,1,1,195,482,1665,1003,1,1
3,34,71.93343,0,1,0,90,0,0,0,0,1,0,1,0,0,0,474,411,825,1928,1,1
2,34,82.08895,0,1,0,100,0,1,339,0,1,1,2,0,0,1,499,556,1211,757,1,0
0,24,66.34322,0,1,0,90,0,1,115,0,1,1,3,1,0,0,411,570,1119,885,1,0
1,23,76.77066,0,0,0,100,0,1,1621,0,1,1,2,0,1,1,273,608,774,1168,1,1
0,45,73.27707,0,0,1,100,0,0,3,0,0,0,1,0,1,0,316,564,939,428,1,0
0,32,55.90691,0,1,0,100,0,1,384,1,1,1,3,0,1,0,307,401,999,949,1,1
0,36,82.66502,0,1,0,100,0,1,0,0,1,1,2,0,1,0,361,384,753,679,1,0
3,31,67.58998,0,0,0,100,0,1,219,1,1,1,2,0,1,0,286,336,748,720,1,0
0,40,77.19846,0,1,0,100,0,0,0,0,1,0,1,0,0,1,332,370,1246,798,0,0
0,30,80.4666,0,1,0,100,0,0,0,0,1,1,2,0,0,0,241,430,773,1015,1,0
3,30,79.04791,0,1,0,100,0,1,486,0,1,1,3,0,1,0,198,344,1086,1261,1,1
3,37,66.82986,0,0,0,100,0,0,0,1,0,0,1,0,1,1,238,310,464,504,1,1
1,41,102.80206,0,1,0,100,0,1,16,0,1,0,1,0,1,1,246,798,1563,1117,0,0
2,29,78.38738,0,1,0,81,0,0,0,0,1,0,1,0,1,0,438,864,1095,1681,0,0
3,34,74.61919,0,1,0,90,0,1,543,1,1,1,3,0,1,0,193,237,1031,823,1,0
1,37,81.9702,0,1,0,82,0,1,951,0,1,1,3,0,1,0,207,182,988,582,1,1
0,40,101.23965,0,1,0,90,0,0,233,0,1,0,1,0,0,0,423,511,949,1768,0,0
1,32,76.2505,0,1,0,90,0,1,846,0,1,1,3,0,1,0,304,404,958,1122,1,0
2,41,103.47277,0,1,0,90,0,1,785,0,1,1,3,0,1,0,212,435,1353,406,0,0
2,36,74.07925,0,1,0,90,0,1,355,0,1,1,2,0,1,0,189,346,795,1430,1,0
0,27,69.97562,0,0,0,100,0,1,241,1,1,1,1,0,1,1,264,340,838,745,1,0
0,25,63.79813,0,1,0,100,0,1,815,0,1,0,2,0,0,0,371,486,860,998,1,0
0,39,77.91316,0,1,0,90,0,1,122,1,0,0,2,0,1,1,358,762,1432,887,1,1
1,42,70.50596,0,0,0,100,0,0,6,0,1,0,1,0,1,0,412,659,616,1045,0,0
0,34,90.47541,0,1,0,100,0,0,0,1,1,0,1,0,0,1,337,480,749,996,0,0
0,38,68.80757,0,1,0,90,0,1,116,0,0,1,3,1,1,0,242,275,662,987,0,0
2,37,75.65633,0,1,0,90,0,1,830,0,1,1,2,0,1,1,227,323,768,629,0,0
0,38,67.90741,0,1,0,100,0,1,916,1,1,1,1,0,1,1,334,461,1410,713,1,1
2,42,79.12471,0,1,0,100,0,1,457,1,1,1,1,0,1,0,272,644,1262,557,0,0
0,28,58.10948,1,0,0,100,0,0,6,0,0,0,1,0,1,1,245,322,658,1116,0,0
2,24,65.72526,0,1,0,100,0,1,0,1,1,0,1,1,1,1,249,317,1412,926,0,0
2,29,82.67762,0,0,0,90,0,1,91,0,1,1,1,0,1,0,203,574,1724,1639,1,0
2,36,90.44412,0,1,0,90,0,0,0,0,1,0,1,0,0,1,431,552,1420,702,0,0
2,33,71.52479,0,0,0,100,0,0,12,1,1,0,1,0,1,0,358,493,705,1599,1,0
2,35,64.12666,0,1,1,90,0,1,318,1,1,1,2,0,0,0,270,380,559,630,1,0
3,46,69.63744,0,1,0,90,0,0,0,0,1,1,2,0,1,0,201,491,834,714,0,0
0,43,66.17515,0,1,0,100,0,1,388,0,1,1,3,0,1,0,264,224,1756,1127,1,0
1,28,73.97934,0,1,0,100,0,1,216,0,1,1,3,0,1,0,240,458,1265,1215,1,1
0,42,77.89354,0,1,0,100,0,1,0,0,1,1,2,0,0,0,249,437,1320,891,1,1
3,38,72.23305,1,1,0,100,0,1,2,0,1,0,3,0,0,0,202,319,800,516,1,1
3,34,84.67551,0,1,0,100,0,0,0,1,0,0,1,0,1,0,216,450,1204,1604,0,0
2,30,72.83757,0,1,0,100,0,1,2,0,1,0,1,1,0,1,295,303,1057,907,1,1
3,24,51.75954,0,1,0,100,0,1,11,0,0,1,2,0,1,0,313,373,1055,1009,1,1
0,29,62.7902,0,1,0,100,0,1,868,1,0,1,2,0,1,1,522,297,1516,868,0,0
0,28,71.60203,0,1,0,100,0,1,0,0,1,0,1,0,1,0,412,540,713,826,0,0
3,28,69.7561,0,0,0,100,0,0,0,1,1,0,1,0,1,0,189,862,715,451,0,0
1,33,67.52363,0,1,0,90,0,1,469,0,1,1,3,0,1,1,286,505,996,1056,1,1
3,24,68.02277,0,0,0,100,0,1,532,1,0,1,2,0,1,0,262,270,768,1146,1,0
0,27,112.65548,0,1,0,90,0,1,316,1,1,1,2,0,1,0,345,352,1347,600,1,1
0,34,71.4651,1,1,0,100,0,1,158,0,1,1,2,0,1,1,221,301,574,585,1,0
2,32,57.49497,0,0,0,90,0,1,426,1,0,1,2,0,1,1,157,293,680,618,1,0
3,52,89.81064,0,0,0,90,0,0,886,0,1,1,3,0,1,0,299,266,989,982,0,0
3,27,65.15855,0,0,0,90,0,1,4,1,1,1,1,0,1,1,200,408,385,906,0,0
2,35,68.67432,0,0,0,90,0,1,167,0,1,1,2,0,1,0,415,443,589,654,0,0
3,27,64.81133,0,0,0,100,0,1,0,1,1,1,1,0,1,1,236,592,1244,621,0,0
0,46,58.43208,0,0,0,100,0,1,172,0,1,1,3,0,1,1,218,369,967,517,0,0
2,47,60.56331,0,0,0,100,0,1,613,0,0,1,3,0,1,0,541,444,681,995,1,1
3,47,71.58351,0,1,0,100,0,0,13,0,1,1,1,0,1,0,290,640,2629,950,1,0
1,25,92.64583,0,0,0,100,0,0,0,1,1,0,1,0,1,1,318,620,1688,1079,0,0
0,25,73.43174,0,1,1,100,0,0,0,0,1,0,1,1,0,0,383,331,592,497,0,0
3,20,67.53315,0,0,1,100,0,0,0,1,1,1,1,1,0,0,429,452,1075,411,1,1
3,50,73.87414,0,0,0,100,0,1,275,0,1,1,3,0,1,0,446,417,659,1082,1,1
0,28,86.66627,1,0,1,100,0,0,1038,0,0,1,3,0,1,1,369,409,714,964,1,1
3,39,76.76936,0,1,0,90,0,1,875,0,1,0,3,0,1,0,225,362,1686,687,0,0
3,43,85.39102,0,1,0,90,0,1,1138,0,1,1,3,0,1,0,261,242,1194,662,0,0
3,41,91.14829,0,0,0,100,0,1,84,1,1,0,1,0,1,0,148,481,663,1028,1,0
1,37,86.3167,0,1,0,100,0,0,33,0,1,0,2,0,1,0,512,584,1755,308,0,0
0,42,88.81667,0,0,0,100,0,0,0,1,1,0,1,0,1,0,303,433,570,2184,0,0
0,39,77.4891,0,1,0,82,0,1,351,0,1,1,3,0,0,0,166,426,839,392,1,1
0,29,64.98696,0,1,0,100,0,0,8,1,1,0,1,0,1,1,264,893,786,906,0,0
0,20,79.6384,0,1,0,100,0,0,7,1,1,0,1,0,1,0,256,517,789,687,0,0
0,29,73.14835,0,0,0,100,0,1,1205,0,1,1,3,0,1,1,307,310,1580,1333,0,0
0,40,83.97471,0,1,0,90,0,1,1160,0,0,1,3,0,0,1,204,237,1462,1006,1,0
3,32,65.03688,0,1,0,100,0,1,820,0,1,1,3,1,1,1,467,363,1289,534,0,0
3,29,63.63032,0,0,0,100,0,1,436,0,1,1,3,1,0,0,197,320,1400,1107,1,0
0,41,76.18318,0,1,0,100,0,0,15,0,1,0,1,0,1,0,440,572,620,964,0,0
0,33,70.93091,0,1,0,100,0,1,477,0,1,1,3,0,0,0,373,684,1285,922,0,0
1,30,76.57416,0,1,0,100,0,0,0,0,1,0,1,0,1,1,215,365,668,1052,1,1
0,45,72.99122,0,0,0,100,0,1,357,1,1,1,3,0,1,0,312,358,512,846,0,0
0,36,72.73973,0,0,0,100,1,1,366,0,1,1,3,0,0,1,203,257,1152,834,1,0
2,21,69.44764,0,0,0,100,0,0,0,1,0,0,3,0,0,0,198,618,1135,1709,1,1
2,28,81.3091,0,0,0,100,0,0,438,1,1,1,3,0,0,1,290,269,874,1302,0,0
3,21,89.34549,0,1,0,100,0,1,907,0,1,1,3,0,1,1,200,553,768,699,0,0
1,46,107.76401,0,1,1,100,0,0,484,1,1,0,2,0,0,0,349,498,644,873,1,1
0,41,66.38576,0,1,1,100,0,1,905,0,0,1,3,0,1,0,195,211,846,674,1,0
0,33,64.45353,0,1,0,100,0,1,759,0,1,1,3,0,0,0,207,274,692,682,1,1
0,28,77.73623,0,1,0,100,0,1,3,1,1,0,1,1,0,0,372,302,411,475,1,0
3,33,76.99425,1,1,0,100,0,1,391,0,1,1,3,1,1,0,227,671,813,758,0,0
0,29,76.73079,0,0,0,100,0,1,1182,0,1,1,3,0,0,1,216,454,1121,852,1,0
3,31,62.85038,0,1,1,90,0,0,8,0,1,0,1,0,1,0,312,407,784,616,0,0
3,20,77.2808,0,0,0,100,1,1,422,0,1,1,3,1,1,1,254,239,622,962,1,0
0,32,75.65044,0,0,0,100,0,1,421,0,1,1,3,0,1,1,398,510,615,1066,0,0
0,43,86.45034,0,0,0,90,0,1,169,0,1,1,1,0,1,1,282,419,594,1592,1,1
3,36,83.17074,0,0,0,100,0,1,0,1,1,0,2,0,1,0,352,275,2032,919,1,0
3,35,97.49881,1,1,0,100,0,1,877,0,1,1,3,0,1,0,251,448,2566,611,1,1
1,44,74.28954,0,1,0,90,0,1,223,0,1,1,3,0,1,0,161,488,713,641,0,0
3,40,81.86342,0,0,0,100,0,1,394,0,1,1,3,0,1,0,399,462,707,1041,1,0
0,28,68.44925,0,0,0,100,0,0,0,1,0,0,1,0,0,1,324,590,653,695,1,1
2,37,77.46546,0,1,0,100,0,1,899,0,1,1,3,0,1,1,284,406,1036,974,1,1
0,35,83.35754,0,1,0,100,0,1,942,1,1,1,3,0,1,0,390,245,1160,550,1,1
0,45,68.40224,0,1,1,100,0,1,775,0,1,1,3,0,1,0,211,339,721,1568,1,1
2,39,86.02602,0,1,0,100,0,1,917,0,1,0,2,0,1,0,225,467,589,999,0,0
3,36,95.92238,0,1,1,100,0,0,0,0,1,0,1,0,1,1,415,372,968,832,1,1
0,48,73.63927,0,0,0,80,0,1,1213,0,1,1,1,0,0,1,385,433,2001,640,1,1
0,25,71.75267,0,0,0,100,0,1,0,1,1,1,2,0,1,0,193,478,1045,1204,1,1
0,39,75.72875,0,1,0,100,0,1,1134,1,1,0,1,0,1,1,514,318,502,687,1,0
3,31,66.91048,0,1,0,82,0,1,1192,0,1,1,3,0,1,0,258,324,767,691,1,1
0,43,75.92448,0,1,0,100,0,1,241,0,1,1,2,1,1,1,332,315,813,1000,1,1
0,28,51.81105,0,0,0,100,0,1,976,1,1,1,3,0,1,0,170,164,740,679,1,0
2,23,75.19381,0,1,0,81,0,1,0,0,1,1,3,0,1,1,340,354,481,1395,0,0
2,27,75.08218,0,1,0,100,0,0,0,1,1,0,1,0,0,0,316,345,1009,732,0,0
3,37,92.87759,0,0,0,90,0,1,765,1,0,1,3,0,1,0,293,520,685,922,0,0
0,26,69.75016,0,1,0,90,0,1,299,0,1,1,3,1,0,1,220,320,878,790,0,0
3,30,83.14692,0,0,1,100,0,1,825,1,1,1,1,0,1,1,284,539,1211,1092,0,0
0,32,76.42678,0,0,0,100,0,0,0,0,0,0,1,0,1,0,470,627,1311,756,1,0
3,31,80.16252,1,1,1,100,0,1,695,1,1,1,1,0,1,0,205,201,1642,448,1,0
1,38,56.88271,0,0,0,100,0,1,247,1,1,1,3,0,1,1,186,292,1309,646,1,0
0,30,84.05993,0,1,0,100,0,1,890,1,1,1,3,0,0,0,205,233,565,882,1,0
3,32,81.61467,0,1,0,100,0,1,404,0,1,1,2,0,1,0,191,416,822,503,1,0
3,33,76.22372,0,1,0,100,0,0,0,0,1,0,1,0,1,1,212,611,548,543,0,0
1,23,58.04846,0,1,0,100,0,0,245,0,0,0,3,0,1,0,255,311,850,917,1,1
1,35,58.16412,0,1,0,100,0,1,28,1,0,1,2,1,0,0,449,328,2255,522,1,1
0,42,66.28545,1,0,0,100,0,1,713,0,0,1,3,0,1,0,204,357,628,634,1,0
0,36,68.58046,0,0,0,90,0,1,145,1,0,1,3,0,1,0,267,408,815,617,1,0
3,27,83.688,0,0,0,100,0,0,0,1,1,0,1,0,1,0,295,439,811,1094,1,1
3,37,71.73197,0,0,0,90,1,0,824,0,1,0,2,0,1,1,218,634,767,664,0,0
0,43,86.6775,0,1,0,90,0,1,411,0,1,0,3,0,1,0,231,547,642,1657,1,1
3,25,71.11875,0,0,0,81,0,0,3,0,1,0,1,0,1,0,223,508,602,705,1,1
2,39,58.48415,0,1,0,90,0,1,411,0,1,1,3,0,1,0,206,505,2260,1359,1,0
3,53,70.27122,0,0,0,100,0,1,505,0,1,1,3,0,1,1,223,415,1747,543,1,1
1,27,109.43686,0,1,0,100,0,1,21,0,1,1,3,0,1,0,437,382,1138,909,1,0
1,31,83.39661,0,1,0,90,0,1,0,1,1,1,1,0,1,0,443,509,879,1484,0,0
2,34,81.31426,0,1,0,100,0,1,17,1,0,1,1,0,1,1,316,269,1056,724,0,0
2,31,76.26703,0,0,0,100,0,1,473,1,0,1,3,0,1,1,218,380,872,742,1,1
3,38,68.95401,0,1,0,100,0,1,6,0,1,1,2,0,1,0,247,451,1349,927,0,0
3,22,69.11337,0,1,0,100,0,0,336,0,1,0,1,0,1,0,256,282,720,839,0,0
3,25,65.2833,0,1,0,100,0,1,811,0,1,1,3,0,1,0,399,375,1972,889,1,0
1,38,71.58886,0,1,0,100,0,1,126,1,1,1,2,1,1,1,405,240,809,1313,1,1
3,37,76.21719,0,0,0,100,0,0,926,0,0,0,1,0,1,1,226,468,2439,832,0,0
1,44,91.14965,0,0,1,100,0,1,1517,1,0,1,3,0,1,0,352,327,685,445,1,1
3,40,78.7638,0,1,0,100,0,1,1258,0,1,0,2,0,1,0,413,438,989,1523,1,0
0,33,71.54027,0,1,0,90,0,1,785,0,1,1,3,0,0,1,231,310,635,647,1,0
2,49,81.01625,0,1,0,100,0,1,417,0,1,0,3,0,1,0,219,741,1166,437,1,0
2,30,74.72201,0,1,0,100,1,1,128,0,1,1,3,0,0,0,234,375,1485,868,1,1
2,39,65.48238,0,1,0,100,0,1,867,0,1,1,1,0,1,0,356,385,1030,885,1,0
3,29,75.54485,0,1,0,100,0,0,9,0,1,0,1,0,1,0,415,536,691,645,1,1
3,51,56.97666,0,0,0,100,0,1,259,0,0,0,3,0,0,1,260,316,606,844,1,1
0,43,103.88014,0,1,1,100,0,1,1012,1,1,1,1,0,0,0,224,375,1328,835,1,0
1,26,70.22073,0,1,0,90,0,0,8,1,1,0,1,0,1,0,213,650,583,751,0,0
0,47,69.61449,0,1,0,90,0,1,319,0,1,1,2,0,0,0,210,288,2530,749,1,1
2,29,89.31864,0,0,0,100,0,1,142,0,1,1,2,1,1,0,278,298,2298,1030,1,0
0,28,76.98858,0,0,0,100,0,0,18,1,1,0,1,0,1,1,556,537,691,651,1,1
1,37,73.5008,0,1,0,90,0,0,5,1,1,0,1,0,0,0,250,612,1605,1275,1,1
2,35,65.31871,0,0,0,90,0,1,0,0,1,1,1,0,1,1,261,270,743,750,0,0
0,39,81.66409,0,1,0,90,0,1,2,0,1,0,1,0,1,0,532,368,1520,1107,0,0
3,33,84.99816,0,1,0,100,0,0,8,1,0,0,1,0,1,0,414,529,923,729,1,0
2,25,71.7566,0,1,0,90,0,1,407,0,1,1,2,0,0,1,267,340,902,561,0,0
2,32,90.91952,0,0,0,90,0,0,0,0,1,0,1,0,1,0,296,698,605,1174,0,0
3,35,66.30607,0,1,0,100,0,1,89,1,1,1,2,0,1,1,176,326,1885,664,0,0
0,33,78.77699,0,0,0,90,0,1,1326,1,1,1,3,0,1,1,407,540,1280,832,1,1
2,49,72.5927,0,0,0,100,0,1,936,0,1,1,3,0,1,1,394,293,741,568,1,0
2,20,77.39261,0,1,1,90,0,1,192,1,1,1,3,0,1,1,212,382,606,695,1,0
2,40,69.77072,0,1,0,100,1,1,131,0,1,1,3,0,0,0,397,576,569,795,1,0
0,25,74.127,0,1,0,100,0,0,913,0,1,0,1,0,1,1,488,509,1408,1901,0,0
1,30,118.93912,0,1,1,90,0,0,442,0,1,1,2,0,1,0,412,320,1246,878,1,0
3,36,66.22971,0,0,0,100,0,1,740,0,0,1,3,0,1,0,318,366,725,623,1,0
1,38,68.90283,1,0,0,100,0,1,392,0,1,1,3,0,1,0,390,284,704,1056,1,1
3,36,69.84901,0,1,0,100,0,0,0,0,1,0,1,0,0,0,340,362,800,908,0,0
1,39,73.62853,0,1,0,100,0,1,884,0,1,1,3,0,1,1,202,300,581,721,1,0
3,33,83.73815,0,0,0,90,0,1,114,0,1,1,3,0,1,0,322,367,1523,860,1,1
3,36,52.25294,0,1,0,100,0,1,142,1,1,0,2,0,0,1,249,482,865,1216,1,0
0,41,60.92609,0,0,1,100,0,1,858,0,0,1,3,0,1,0,266,345,753,703,1,1
0,34,59.16381,0,1,0,100,0,1,912,0,1,1,3,0,0,0,366,442,908,685,0,0
2,38,70.75104,0,0,0,100,0,1,84,0,1,1,2,0,1,0,218,367,1955,748,1,1
0,36,102.21695,0,1,1,100,0,1,961,0,1,1,1,0,0,0,189,332,604,530,1,1
0,38,76.9063,0,1,0,100,0,0,3,0,1,0,1,0,1,0,393,388,825,1151,0,0
0,37,78.19167,0,1,1,100,0,0,12,0,1,0,1,0,0,0,180,549,689,1362,1,0
0,44,78.25364,0,1,0,90,0,1,1284,0,1,1,1,0,1,0,256,379,1753,606,0,0
0,29,83.81274,0,0,0,100,0,1,100,0,1,1,2,0,1,1,157,229,710,706,1,1
0,20,65.49229,0,1,0,100,0,1,1369,0,0,1,3,0,0,0,350,261,657,931,1,0
0,36,82.79784,0,1,0,90,0,1,740,1,1,1,2,0,1,0,370,563,2206,615,1,1
0,27,68.82484,0,1,0,100,0,1,791,0,1,1,3,1,0,0,185,402,836,1130,1,0
0,31,66.50612,1,0,0,100,0,1,6,0,0,1,2,0,0,1,335,538,2054,506,0,0
0,40,63.17111,1,0,0,100,0,1,262,0,0,1,3,0,1,0,257,408,1114,1058,0,0
3,32,71.66428,0,1,1,90,0,1,5,1,0,0,3,0,1,0,209,474,909,1427,0,0
0,42,48.75456,0,1,0,100,0,0,0,0,0,1,2,0,0,0,190,414,792,748,1,1
0,36,68.2198,0,1,0,100,0,1,16,0,1,1,2,0,0,1,331,272,972,905,0,0
0,39,67.27397,0,1,0,90,0,1,161,0,1,1,3,0,1,0,227,497,480,567,1,1
1,30,68.44086,0,0,1,90,0,0,0,1,1,0,2,0,1,0,187,441,677,576,1,1
3,38,65.72961,0,1,0,100,1,1,547,0,1,1,2,0,1,0,181,540,2414,1542,1,0
3,48,84.99959,0,1,0,90,0,1,1332,0,1,1,2,0,1,0,256,336,1039,542,1,0
0,38,75.93994,0,0,1,100,0,1,392,0,1,1,2,0,1,1,372,368,848,516,1,1
0,31,75.83642,0,1,0,100,0,0,648,1,1,0,2,0,1,0,500,538,2057,586,1,0
0,46,59.10018,0,0,0,90,0,1,17,0,1,0,3,0,0,1,303,298,864,470,0,0
0,38,113.54956,0,1,0,80,0,1,0,0,1,1,1,0,1,0,318,507,1088,1182,1,0
0,36,73.96602,0,1,0,90,0,0,389,1,1,1,2,0,0,0,319,481,681,541,0,0
0,29,52.48076,0,0,0,100,0,1,909,0,0,1,2,0,1,0,366,304,720,420,1,1
3,26,69.53874,0,0,1,100,0,1,19,0,1,1,2,0,1,0,404,545,643,1374,1,1
3,19,102.57163,0,1,0,90,0,0,0,0,1,0,1,0,1,0,362,646,1630,838,0,0
0,26,63.19431,0,1,0,90,0,1,124,1,1,1,2,0,1,1,305,202,1163,893,0,0
1,30,75.54597,0,1,0,100,0,0,2,0,1,0,1,0,1,0,356,764,783,811,0,0
0,45,92.17143,0,0,0,100,0,1,331,1,1,1,2,0,1,0,333,414,989,1242,1,1
3,27,71.13147,0,0,0,90,0,1,930,0,1,1,3,0,1,1,121,237,734,1164,1,0
0,44,75.40172,0,1,0,90,0,1,456,0,1,1,3,0,1,0,214,671,676,696,1,1
0,24,80.96387,0,1,0,90,0,0,1,1,0,0,1,0,1,1,500,449,780,813,0,0
3,43,74.2273,0,1,0,90,0,1,491,0,1,1,3,0,1,0,263,323,841,959,1,0
1,38,73.21426,0,1,0,90,0,1,1824,0,1,1,2,0,0,0,394,298,2153,799,1,0
0,26,88.52805,0,1,0,81,0,0,11,0,1,0,1,0,0,0,527,347,743,493,0,0
3,39,79.60901,0,0,0,90,0,1,776,0,1,1,3,0,0,1,183,475,1223,538,1,1
0,37,78.26381,0,0,0,100,0,1,0,0,0,0,1,0,1,0,210,648,976,868,0,0
1,29,78.25843,0,0,0,100,0,1,270,0,1,1,1,0,1,0,262,409,621,763,0,0
0,28,79.59615,0,0,1,100,0,1,843,0,1,1,2,0,1,1,207,341,763,1022,0,0
0,34,98.24292,0,1,0,100,0,0,0,0,1,1,3,0,0,1,408,265,894,751,0,0
0,42,79.15686,0,0,0,100,0,1,510,0,1,0,2,0,0,1,363,296,506,772,1,1
3,19,74.8728,0,1,0,100,0,1,0,0,1,1,3,0,1,0,208,309,874,698,1,1
1,40,61.48179,0,1,0,90,0,1,142,0,1,1,2,0,1,0,393,425,700,301,0,0
2,40,93.87825,0,1,1,100,1,1,223,0,1,0,1,0,1,0,363,371,775,1320,1,0
0,41,97.54501,0,0,0,100,0,0,23,0,1,0,1,0,0,1,333,488,750,1055,1,0
1,39,77.5032,0,1,0,100,0,1,614,0,1,0,3,0,1,0,180,220,878,613,0,0
1,25,79.899,0,1,0,100,0,0,0,1,1,0,1,0,1,0,515,687,1188,1832,0,0
0,36,67.35877,0,1,0,90,0,1,289,0,1,1,2,0,0,1,311,334,1167,1200,1,1
3,30,76.32691,0,1,0,100,0,0,0,0,1,0,1,0,1,0,408,496,1106,1409,0,0
1,31,94.65403,0,0,0,100,0,1,10,1,1,0,1,0,1,0,320,476,769,589,0,0
0,21,85.18276,0,1,0,100,0,0,0,0,1,0,1,0,0,1,469,276,1778,1610,0,0
2,35,75.15775,0,0,1,81,0,1,9,1,1,1,3,0,1,1,361,517,677,808,0,0
0,39,70.37487,0,0,0,90,0,1,847,1,0,1,2,0,1,0,307,391,1172,1018,1,0
0,31,79.26115,0,0,0,100,0,0,1049,1,1,1,1,0,1,1,238,476,478,967,0,0
1,31,69.597,0,1,0,100,0,1,475,0,1,1,3,0,1,1,200,270,1104,1167,1,0
3,25,67.46065,0,1,0,90,0,1,0,0,1,1,1,0,1,1,379,383,812,1079,0,0
2,34,77.65666,0,1,0,90,0,1,355,0,1,1,3,0,1,1,321,214,778,1138,1,1
2,38,82.53553,0,1,0,100,0,1,917,0,1,1,3,0,1,0,188,368,1565,599,1,0
0,30,75.0823,0,1,0,100,0,0,271,0,1,1,3,0,1,0,224,513,1688,833,0,0
0,35,77.407,0,1,0,100,0,1,17,0,1,0,3,0,0,0,426,573,963,1167,0,0
2,39,68.7946,0,0,0,100,0,1,845,0,1,1,2,0,1,1,339,418,946,612,1,1
1,33,77.67217,0,0,0,100,1,0,641,0,1,1,1,0,0,1,356,594,824,601,1,0
3,40,70.4858,0,1,0,100,0,1,830,1,0,1,2,0,0,1,291,287,1249,1183,1,1
0,26,73.06041,0,1,0,90,0,0,80,0,1,1,1,0,0,0,224,617,572,904,0,0
0,43,75.03383,0,1,0,100,0,1,803,0,1,1,3,0,1,1,270,520,1138,892,0,0
2,27,79.12689,0,1,0,100,0,0,0,0,1,0,1,1,1,1,310,449,1301,758,1,1
0,21,79.49636,0,1,0,100,0,0,11,0,1,0,1,0,0,0,451,568,755,904,0,0
3,33,75.03435,0,0,1,100,0,1,0,0,1,1,1,0,1,0,174,687,1192,1207,1,0
0,28,74.11736,0,1,0,100,0,1,0,0,0,1,1,1,1,0,605,423,1142,672,0,0
2,36,70.34046,0,0,0,90,0,1,216,0,1,1,3,0,1,0,256,358,508,1076,0,0
0,29,66.9873,0,1,0,90,0,1,248,0,1,1,3,0,0,0,396,244,643,424,1,1
