f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,label,label_flip
0,45,71.90391,0,1,0,100,0,1,156,0,1,1,3,0,0,0,218,266,1038,714,0,0
0,30,72.02415,0,1,0,100,0,1,779,0,1,0,1,0,1,0,365,288,1417,1647,0,0
0,44,72.76965,0,1,0,90,0,1,116,0,1,0,2,0,1,0,396,550,820,1058,0,0
0,36,75.59278,0,1,1,90,0,1,847,0,1,1,3,0,0,0,196,291,529,477,0,0
2,26,88.37816,0,0,1,90,0,0,3,0,1,0,1,0,1,1,486,569,691,462,0,0
0,40,76.34164,0,1,0,100,0,1,5,0,1,1,1,0,0,0,458,353,950,709,0,0
3,31,78.40539,0,1,0,100,0,1,9,0,1,1,3,0,0,0,549,427,803,1018,1,1
1,39,90.72089,0,1,0,90,0,0,227,0,1,0,2,0,1,0,317,354,840,1598,0,0
2,21,71.3228,0,0,0,100,0,0,448,0,1,1,2,0,1,1,281,465,2196,851,0,0
3,36,75.30115,0,0,0,90,1,1,576,0,1,0,3,0,1,1,363,369,532,870,1,1
0,26,80.50824,0,1,0,100,0,1,413,0,1,1,3,0,0,0,239,330,1000,372,1,0
0,26,66.92533,0,1,1,100,0,1,439,0,1,1,2,0,1,1,212,540,852,1035,0,0
0,26,73.68213,0,1,0,100,0,0,358,1,1,1,1,1,1,1,345,526,580,999,1,1
0,27,76.96777,0,0,1,100,0,1,380,1,1,1,2,0,0,1,261,260,1992,884,0,0
2,51,78.47346,0,1,0,100,0,0,5,0,1,0,1,0,1,1,408,262,918,603,1,1
0,30,71.90037,0,0,0,90,0,0,0,1,1,0,1,0,0,0,505,308,961,755,0,0
1,28,75.44939,0,0,0,100,0,0,8,0,1,0,1,0,1,0,238,348,882,1369,0,0
2,40,66.48048,0,1,0,90,0,1,915,0,1,1,3,0,1,0,265,467,739,1244,0,0
2,36,71.25696,0,0,0,100,0,1,937,0,1,1,3,0,1,0,199,400,653,748,0,0
0,25,58.40769,0,0,1,90,0,0,19,0,1,0,1,0,1,0,198,399,2120,792,0,0
2,24,77.6991,0,0,0,100,0,0,0,1,1,1,1,0,1,1,510,607,774,589,1,1
3,38,71.06349,0,1,0,79,0,1,822,0,1,1,2,0,1,1,299,307,816,521,0,0
1,37,74.51512,0,0,0,100,0,1,287,0,1,1,3,0,1,0,474,317,727,590,1,1
2,40,123.89017,0,1,0,90,0,1,984,0,1,1,3,0,1,0,202,368,1238,930,1,1
0,34,85.32222,0,0,0,100,0,1,261,1,0,1,2,0,1,0,256,418,814,736,1,1
2,30,53.32491,0,0,0,100,1,0,1471,0,1,0,2,0,1,1,416,367,861,1510,0,0
2,38,75.30604,0,1,0,100,0,1,931,1,1,0,3,0,1,0,214,402,1113,1452,1,1
3,24,66.91363,0,1,0,90,0,0,0,0,1,0,1,0,1,1,492,495,1338,1124,0,0
3,42,78.7433,0,1,0,100,0,1,393,1,0,1,3,1,1,0,194,537,659,770,0,0
0,28,69.95036,0,1,0,100,1,1,340,0,0,1,3,0,0,1,204,275,885,741,0,0
2,35,76.2885,0,0,0,90,0,1,380,1,1,1,3,0,1,0,278,411,870,820,1,0
3,42,65.62438,0,0,0,100,0,0,0,0,1,0,3,0,0,1,194,485,782,914,0,0
3,36,68.31005,0,1,0,100,0,0,1,0,1,1,1,0,0,0,314,378,903,1063,0,0
3,35,76.54862,0,1,0,90,0,1,1434,0,1,1,3,0,1,0,149,330,651,1162,0,0
2,32,72.43979,0,1,1,100,1,1,1436,0,1,1,3,1,1,0,309,695,2322,1053,0,0
0,36,71.2872,0,0,0,100,0,0,0,1,0,0,1,0,1,0,255,579,993,1054,0,0
0,37,83.78746,0,1,0,90,1,1,567,1,1,1,3,0,1,0,240,661,527,1328,0,0
0,19,79.13034,0,1,0,100,0,1,393,0,0,1,3,0,1,1,319,596,548,619,1,1
3,25,108.1045,0,0,0,100,0,1,0,0,0,0,1,0,1,1,305,397,2665,1065,0,0
2,37,70.14069,0,0,0,100,0,0,5,0,1,0,1,0,1,1,245,291,689,604,0,0
2,32,97.67746,0,1,1,100,0,0,0,0,0,0,1,0,1,1,189,366,994,757,0,0
2,24,88.48629,0,0,0,90,0,1,0,0,1,1,2,0,1,1,290,304,635,1087,1,1
3,38,69.16087,0,1,0,90,0,1,0,0,1,0,1,0,1,0,232,350,926,1683,1,1
3,40,72.13389,0,0,0,90,0,1,479,0,1,1,3,0,1,1,425,449,791,826,0,0
0,27,60.86256,0,1,0,100,0,1,947,0,1,1,2,0,1,0,246,310,1218,1020,1,1
3,31,74.35271,0,1,0,100,0,1,83,0,1,1,3,0,1,0,468,599,617,1119,1,0
2,38,85.72011,0,0,1,90,0,1,428,0,0,1,3,0,0,1,343,374,707,607,1,1
1,32,83.68835,0,1,0,90,1,1,491,0,1,0,2,0,0,0,265,595,3063,918,1,0
0,26,74.88396,0,1,0,100,0,1,898,1,0,0,1,1,1,1,211,497,913,1053,0,0
0,33,66.36651,0,0,0,100,0,1,458,1,1,1,2,0,1,0,189,230,853,758,1,1
0,40,68.17826,0,0,0,100,0,0,935,0,0,1,3,0,0,0,274,478,603,492,1,1
2,30,60.6065,0,0,0,90,0,1,30,1,0,1,1,0,1,1,210,580,691,1395,0,0
3,34,70.71523,0,0,0,100,0,1,409,1,1,1,3,0,1,0,235,253,1634,1429,1,1
0,35,100.38704,0,0,1,100,0,0,15,0,1,0,1,0,0,0,367,799,765,1216,0,0
3,39,93.88832,0,1,1,90,1,0,4,0,1,0,3,0,1,0,303,482,1759,672,1,0
0,25,65.81461,0,0,0,100,0,1,3,0,1,0,2,1,0,1,460,347,727,1124,0,0
0,36,87.48966,0,0,0,100,0,0,0,1,0,1,2,0,0,0,189,334,839,1276,1,1
1,22,77.44306,0,1,0,90,0,0,0,0,1,0,1,0,0,1,524,564,2055,722,0,0
0,45,79.2163,0,1,0,100,0,0,0,0,1,0,1,0,1,1,375,408,946,1442,0,0
2,36,104.91287,0,1,0,100,0,1,380,1,1,1,3,0,1,1,213,422,546,916,1,1
0,18,71.35641,0,0,1,100,0,1,139,0,1,1,2,0,1,1,318,464,1194,1100,0,0
2,40,69.6625,0,1,0,100,0,1,826,0,1,1,3,0,1,1,283,295,699,1278,0,0
2,43,65.66642,0,1,0,100,0,1,848,0,1,1,2,0,1,0,206,381,620,1110,0,0
0,47,78.78723,0,1,0,100,0,0,116,1,1,0,1,0,0,1,203,427,1269,528,0,0
3,41,59.51127,1,1,0,100,0,1,169,0,1,0,2,0,1,1,241,559,748,1094,0,0
3,29,100.51059,0,1,0,100,0,0,0,0,1,0,1,0,0,0,260,757,987,1611,0,0
2,28,74.97082,1,0,1,100,0,1,2,1,1,0,1,0,0,1,418,345,2324,1054,1,1
3,46,66.95664,0,0,0,100,0,0,401,1,1,0,3,0,1,0,376,292,1083,1003,0,0
0,33,71.66079,0,0,0,80,0,1,855,0,1,1,1,0,1,0,441,365,1640,436,1,1
1,34,72.44107,0,1,0,100,0,0,16,0,1,0,1,0,0,0,378,432,536,418,0,0
2,31,56.78201,0,1,0,90,0,1,109,0,1,1,3,0,1,0,325,356,1512,926,1,1
2,28,77.91487,0,1,0,100,0,1,840,0,1,1,2,0,1,0,533,300,811,720,0,0
0,24,77.93745,0,1,0,100,0,0,0,1,1,0,1,0,0,0,227,553,2432,642,0,0
1,22,50.1621,0,0,0,100,0,1,993,0,1,1,3,0,0,0,174,217,1172,871,1,1
2,31,76.86985,0,1,0,90,0,0,29,1,1,0,1,0,1,0,476,714,878,597,0,0
0,37,86.79716,0,1,0,90,0,1,98,0,1,1,2,0,1,0,363,253,652,412,0,0
3,41,65.60876,0,1,1,90,0,0,25,1,1,0,1,0,1,0,298,346,526,698,0,0
0,28,80.18945,0,1,0,100,0,1,316,0,1,1,3,0,0,0,251,564,642,551,0,0
3,35,72.51679,0,0,0,90,0,1,1288,0,0,1,3,0,1,1,185,430,638,874,1,1
3,26,104.51797,0,1,0,100,0,0,13,0,1,0,1,1,1,1,352,355,1522,1456,0,0
0,42,55.43546,1,1,0,80,0,1,1173,0,1,1,3,0,0,0,366,242,709,569,1,1
1,37,59.45408,0,0,0,100,0,0,6,0,1,1,1,0,1,1,486,355,905,679,0,0
1,31,64.66183,0,1,0,100,0,0,0,0,1,0,1,0,0,0,422,657,655,946,0,0
3,37,102.04995,0,1,1,90,0,0,0,0,1,0,1,0,1,0,181,787,1267,994,1,0
2,44,83.07673,0,1,1,100,0,1,921,1,0,1,2,0,1,1,221,372,758,823,0,0
0,27,71.65735,0,1,0,100,0,0,0,0,1,0,1,0,0,0,309,656,828,778,0,0
0,32,73.44122,0,1,1,100,0,0,0,0,1,0,1,1,0,1,452,358,1116,643,1,1
1,35,65.33554,0,0,0,100,0,1,445,0,1,0,3,0,1,0,309,492,595,1480,0,0
2,37,72.8301,0,0,0,90,0,0,0,1,1,0,1,0,0,1,293,384,1506,406,1,1
0,34,86.92331,0,0,0,100,0,0,0,0,1,0,1,0,0,1,378,618,603,368,0,0
0,35,76.74952,0,1,0,90,0,1,108,0,1,1,3,0,1,0,275,392,638,812,0,0
3,45,91.61746,1,1,0,100,0,1,267,0,1,1,3,0,1,0,238,249,1857,710,0,0
0,36,69.75165,0,0,0,100,0,1,795,1,0,1,2,0,1,1,236,241,603,982,1,1
3,43,87.11991,0,1,0,100,0,1,0,0,1,0,2,0,1,0,216,357,1002,1050,0,0
3,27,76.54371,0,1,0,100,0,1,19,1,1,1,3,0,1,1,318,512,1317,1119,1,1
1,63,61.59679,0,1,0,100,0,1,459,0,1,1,3,0,1,1,353,304,652,1100,1,1
0,38,70.45182,0,1,0,90,0,1,467,0,1,1,3,0,0,1,353,346,780,1021,1,0
0,32,73.99928,0,0,0,100,0,0,0,1,1,0,1,0,0,0,266,287,1056,1400,0,0
0,47,86.73756,0,1,0,100,0,1,176,0,1,1,1,1,0,0,190,184,717,543,1,1
1,39,102.93944,0,1,1,90,0,0,0,1,1,0,1,0,1,1,369,530,721,571,1,1
2,40,107.66412,0,1,0,90,0,1,778,0,1,1,3,0,1,0,439,407,1392,1109,0,0
3,30,80.71786,0,1,0,100,0,0,0,0,1,0,1,0,1,1,237,435,1129,932,0,0
0,57,84.45405,0,0,0,100,0,1,337,0,1,1,2,0,1,1,320,276,1010,1276,1,1
0,34,65.52614,0,0,1,90,0,1,5,1,1,0,3,0,1,1,190,345,927,1159,0,0
2,38,62.12825,0,1,0,100,0,1,206,0,1,1,2,0,1,1,250,593,525,814,1,1
0,27,65.44721,0,0,0,100,0,1,13,0,1,1,1,0,0,0,434,285,872,970,0,0
0,32,67.7618,1,1,0,100,0,1,773,0,1,1,3,0,1,0,232,266,676,1240,1,1
2,39,81.39095,0,1,0,100,0,1,0,0,1,0,1,0,1,0,297,355,1828,340,0,0
3,36,64.54544,0,0,0,100,0,0,11,1,0,0,1,0,1,0,407,604,753,1217,0,0
0,24,85.00257,0,0,0,90,0,0,14,1,1,1,1,0,1,1,781,375,1092,1292,0,0
0,31,67.50116,0,0,0,90,0,1,452,0,1,1,3,0,0,1,408,354,1442,1050,0,0
1,39,73.22926,0,1,0,100,0,1,341,0,1,1,2,0,0,1,224,300,1265,539,0,0
2,35,52.6532,0,1,0,100,0,1,883,1,1,1,3,0,0,0,238,579,1363,676,0,0
0,36,65.63036,0,1,0,100,0,1,718,0,1,1,3,0,1,0,356,400,754,755,1,1
2,34,58.28237,0,1,0,100,0,1,17,0,1,1,1,0,1,1,311,284,2511,1564,0,0
0,25,68.46488,0,1,0,100,1,1,3,0,1,1,3,0,0,0,342,420,2167,1710,1,1
2,37,112.61388,0,0,1,100,0,0,8,0,1,0,1,0,1,1,559,488,735,522,0,0
2,27,78.60862,0,1,0,100,0,1,5,0,1,0,2,0,1,1,272,308,1852,895,0,0
0,39,79.95508,0,0,0,100,0,1,466,0,1,1,3,0,1,1,352,686,502,1183,1,1
0,28,92.66047,0,1,0,90,0,1,563,0,1,1,3,1,0,0,204,583,891,800,0,0
1,40,81.87354,0,1,0,100,0,0,558,0,1,1,2,0,1,0,294,301,1084,710,0,0
2,30,70.25484,0,0,0,90,0,1,130,1,1,1,2,0,1,0,172,302,1079,2398,1,0
1,37,82.65667,0,1,0,90,0,0,0,0,1,0,1,0,1,0,229,506,926,1012,0,0
0,48,72.79521,0,1,0,100,0,1,136,0,1,1,2,0,1,0,407,361,1202,2532,1,0
1,33,68.03445,0,1,0,90,0,1,10,0,0,0,2,0,0,0,359,527,760,421,0,0
0,32,81.38974,0,1,0,90,0,1,1492,1,1,1,3,0,1,0,357,319,640,1490,1,1
3,39,67.38407,1,1,0,100,0,1,415,0,0,1,3,0,1,0,190,322,1174,1278,1,1
2,31,66.12907,1,0,1,100,0,1,496,0,1,1,2,0,1,0,172,365,1230,619,1,1
1,42,70.73633,0,1,1,100,0,1,0,0,1,0,1,0,1,0,178,791,751,1713,0,0
2,30,62.97841,0,1,0,100,0,1,2087,1,1,1,1,0,1,0,242,466,1294,740,0,0
2,54,75.22493,0,1,0,100,0,0,102,0,0,1,1,0,1,1,298,448,835,695,0,0
0,25,70.91584,0,0,0,100,0,0,6,0,1,0,1,0,1,0,482,316,572,1091,0,0
2,29,96.37689,0,1,0,100,0,0,28,0,1,0,1,0,1,0,366,399,717,916,0,0
3,29,57.94088,0,0,0,100,0,0,3,0,0,0,1,0,1,0,375,713,1826,738,0,0
2,44,81.43799,0,1,1,100,0,1,2,0,1,1,1,0,1,0,252,576,630,879,0,0
3,33,78.12721,0,1,0,90,1,1,808,0,1,1,3,0,1,0,344,329,961,792,1,0
0,21,84.30428,0,1,0,100,0,1,0,0,1,1,3,0,1,1,224,421,929,744,0,0
0,33,77.2216,0,0,1,90,0,0,18,1,1,0,1,0,1,1,644,700,1330,1720,0,0
0,34,78.36479,0,1,0,100,0,0,1,0,1,0,3,0,0,0,641,498,1081,1640,1,1
0,32,78.68388,0,1,0,100,0,1,1,1,1,0,2,0,0,1,347,532,561,537,0,0
3,37,99.22602,0,1,0,100,0,1,960,0,1,0,3,0,1,0,321,341,688,824,1,1
2,38,70.29914,0,1,1,100,0,0,0,0,0,0,2,0,1,1,447,492,1287,569,0,0
0,32,73.20301,0,1,0,90,0,1,453,0,1,1,3,0,1,0,242,333,630,744,1,1
0,38,69.48936,0,1,0,100,0,1,112,0,1,1,3,0,0,0,240,627,811,742,0,0
3,30,67.31743,0,1,0,100,0,0,13,0,1,0,1,0,1,0,337,873,718,911,0,0
2,37,70.3493,0,0,0,100,0,1,149,1,1,1,1,0,1,0,253,510,717,999,1,1
2,23,93.80731,0,1,0,100,0,1,18,0,1,0,1,0,0,0,255,509,653,425,1,1
3,35,68.47582,0,0,0,100,0,0,0,0,1,0,1,0,1,0,222,660,728,1009,0,0
3,26,79.31981,0,0,0,100,0,1,199,0,1,1,2,0,1,0,569,236,579,534,1,1
2,25,66.86754,0,1,0,90,0,1,839,1,0,0,1,0,1,0,233,321,838,617,0,0
3,37,66.40125,0,1,0,100,0,0,745,0,1,0,1,0,1,0,373,504,1055,1402,0,0
3,29,65.84151,0,0,0,100,0,1,0,1,0,0,1,1,1,0,421,349,617,1202,0,0
3,40,84.11785,0,1,0,100,0,0,988,0,1,0,3,0,1,0,281,331,1487,550,1,1
1,23,75.20883,0,1,0,100,0,0,855,0,1,0,1,0,1,0,336,518,1155,657,0,0
0,40,74.6808,0,1,0,90,0,1,323,0,1,1,3,0,1,0,339,245,633,669,1,1
3,39,76.08542,0,0,0,100,0,1,457,0,0,1,3,0,1,1,590,243,865,1818,0,0
3,37,73.42305,0,0,0,100,0,1,147,0,1,1,3,0,1,0,219,601,696,1086,0,0
0,29,82.87134,0,1,0,100,0,0,0,1,1,0,1,0,1,1,304,681,946,1635,0,0
3,35,76.74672,0,1,0,100,0,0,0,0,1,0,1,0,1,0,273,613,831,566,0,0
2,36,57.56798,0,0,0,100,0,1,86,1,1,1,2,0,1,0,448,376,806,908,0,0
3,36,77.89313,0,0,0,90,0,1,0,1,0,0,1,0,0,1,423,396,2148,767,0,0
0,25,79.5816,0,1,0,100,0,1,719,1,1,1,2,0,1,0,295,351,1036,757,0,0
1,35,73.40142,0,1,0,100,0,1,0,0,1,1,1,0,1,0,408,492,436,1016,1,1
2,39,81.52646,0,1,0,90,0,1,597,1,1,1,3,0,1,1,454,375,1526,737,1,1
2,26,71.63873,0,1,0,90,0,1,0,0,1,0,1,0,1,0,406,530,623,1424,0,0
1,42,81.35799,0,1,0,90,0,1,11,0,1,0,1,0,1,0,216,392,760,1078,0,0
3,27,83.26084,0,0,1,100,0,0,0,1,1,0,1,0,1,0,274,627,746,641,0,0
0,33,83.1024,0,0,0,100,0,0,18,0,1,0,1,0,1,1,209,760,2583,495,0,0
0,32,87.30322,0,0,0,100,0,0,12,1,0,0,1,0,0,1,238,528,845,1229,0,0
3,24,70.7735,0,1,0,100,0,0,0,0,1,0,1,0,1,0,352,494,884,1257,0,0
0,33,78.26477,0,0,0,100,0,0,17,0,0,0,1,0,0,1,410,339,853,992,0,0
0,41,68.85725,0,0,0,100,0,0,3,1,1,0,1,0,0,0,266,422,1948,464,1,1
1,50,68.44088,0,0,1,100,0,0,386,0,1,1,3,0,0,0,246,612,714,515,0,0
1,42,68.37497,0,1,1,100,0,0,0,1,1,0,1,0,1,0,378,551,585,1038,0,0
0,31,101.13434,0,0,0,100,0,1,9,0,1,1,1,0,0,1,430,422,814,635,1,1
0,35,102.91327,0,1,1,100,0,0,5,1,1,0,1,0,1,1,432,719,512,1160,1,1
3,42,75.47913,0,1,0,100,0,1,348,0,1,1,3,0,1,0,334,361,2039,910,1,1
0,33,73.31265,0,0,0,100,0,1,0,0,1,0,2,0,1,0,243,427,1558,558,0,0
0,52,83.58958,0,1,0,100,0,0,20,0,1,0,1,0,0,1,234,442,906,833,0,0
0,29,72.87329,0,1,0,100,0,0,0,0,1,0,1,0,1,0,420,640,661,770,0,0
3,34,88.45247,0,1,1,90,0,0,1,0,1,0,1,0,1,1,448,434,1692,891,1,1
0,24,68.92886,0,0,0,100,0,1,379,0,1,1,3,0,1,0,183,330,962,718,1,1
3,32,114.3662,0,1,0,100,0,1,557,0,1,0,2,0,1,1,361,696,719,432,0,0
0,23,95.2768,0,1,0,100,0,1,913,0,1,1,3,0,0,1,226,222,838,686,0,0
0,26,58.6456,0,0,0,90,0,1,143,1,1,1,3,0,0,1,454,285,1920,1103,0,0
2,44,70.75344,0,0,0,100,0,1,15,0,1,0,1,0,1,1,542,411,725,722,0,0
0,39,66.67572,0,0,0,100,0,0,714,0,1,1,2,1,0,0,366,416,835,387,1,0
3,33,73.26734,0,0,0,90,0,1,1495,0,1,1,3,0,1,1,206,527,772,556,0,0
1,28,87.57239,0,1,0,100,1,1,103,1,0,1,2,0,1,0,493,279,920,1108,1,1
1,34,73.14467,0,1,0,100,0,1,0,0,1,0,1,0,1,0,443,302,1084,570,0,0
3,29,93.27738,0,1,0,100,0,1,145,0,1,1,3,0,1,1,315,347,777,1242,0,0
0,40,64.82325,0,0,0,100,0,1,174,0,0,1,3,0,1,0,368,278,667,1402,0,0
3,36,64.1045,0,1,0,100,0,1,394,0,1,1,3,1,1,1,322,639,1616,1083,1,0
1,24,95.34055,0,1,0,100,1,0,0,0,1,0,1,0,1,0,597,451,540,818,0,0
0,32,65.59026,0,1,0,100,0,1,0,1,1,1,1,0,1,0,439,448,632,898,0,0
2,36,68.27154,0,1,0,100,0,1,1022,0,1,1,3,0,1,1,232,352,1582,891,0,0
1,36,69.33248,0,1,0,100,0,0,13,0,1,0,1,0,1,0,215,731,859,1117,0,0
1,39,86.51111,0,1,0,100,0,1,844,0,1,1,3,0,1,0,243,343,522,543,0,0
2,40,82.52571,0,0,1,100,0,0,0,1,0,0,1,0,1,0,229,512,589,985,1,1
2,33,65.20866,0,0,0,100,0,1,101,1,1,0,2,0,1,0,227,385,1660,952,0,0
0,35,70.38832,0,1,0,100,0,0,0,0,1,0,1,0,0,1,257,564,814,899,0,0
0,35,83.44633,0,1,0,100,0,0,0,1,1,0,1,0,0,0,230,454,1532,556,0,0
1,41,77.45423,0,0,0,90,0,0,2,0,1,0,1,0,0,0,331,382,1797,1893,0,0
2,33,70.35668,0,0,0,100,0,1,124,0,1,1,3,0,1,0,248,439,834,838,0,0
0,30,112.02453,0,1,0,100,0,1,0,0,1,1,3,1,1,0,251,333,1030,765,0,0
1,34,64.55803,0,1,0,100,0,1,487,0,1,1,3,0,1,0,209,328,1436,1697,0,0
0,38,89.21963,0,0,0,100,0,1,150,1,1,1,1,0,1,1,247,703,1632,915,0,0
2,38,71.26797,0,0,0,90,0,1,313,0,1,1,3,0,1,1,218,353,563,786,1,1
2,38,72.44615,0,1,0,100,0,1,1298,0,1,1,3,0,1,1,207,350,615,821,0,0
3,37,78.3283,0,1,0,90,0,1,363,0,0,1,2,0,1,1,429,423,1930,1054,0,0
2,34,75.92697,0,1,0,100,0,0,0,1,1,0,1,0,1,1,321,601,1001,624,0,0
0,47,80.08168,0,0,0,90,0,1,235,0,1,1,3,0,0,0,190,569,707,1085,1,1
0,41,81.73142,0,1,0,100,0,1,1445,0,1,1,3,0,1,0,276,246,1076,581,0,0
3,41,65.6304,0,1,1,100,0,1,16,0,1,1,1,0,1,1,418,378,1306,996,0,0
1,44,66.21062,0,0,0,100,0,0,0,0,0,0,1,0,1,0,448,508,704,1019,0,0
0,33,71.095,0,1,1,100,0,1,403,0,1,1,3,1,1,0,268,349,581,884,1,1
3,41,52.23994,0,1,1,100,0,0,1,0,1,0,1,0,1,1,423,525,861,825,0,0
2,37,72.2086,0,0,0,100,0,0,7,0,1,1,1,0,1,0,511,375,1934,1186,0,0
3,49,84.78712,0,0,1,90,0,1,942,0,1,1,3,0,1,0,271,534,872,1082,0,0
2,26,71.03036,0,1,1,100,0,1,987,1,1,1,3,0,1,0,238,500,1393,562,0,0
1,48,67.48577,0,1,0,100,0,0,0,0,1,0,1,0,0,0,466,812,905,521,0,0
0,42,73.59654,0,1,1,100,0,1,750,0,1,1,3,0,0,0,207,370,1491,661,1,1
0,39,60.72749,0,1,0,90,0,1,5,0,1,0,1,0,0,1,270,365,1328,1053,0,0
0,29,103.7932,0,1,0,90,0,1,165,0,0,1,3,0,1,0,501,426,707,610,0,0
2,46,73.78861,0,1,1,100,0,1,92,0,0,1,3,0,1,0,273,247,1447,664,1,0
3,24,78.1425,0,1,0,100,0,0,3,0,1,0,1,0,1,1,467,466,784,1483,0,0
3,35,84.17137,0,1,0,90,0,1,264,0,1,1,3,0,0,1,276,335,808,1247,0,0
0,37,60.22982,0,0,0,90,0,0,12,0,1,0,1,0,1,0,426,476,1886,665,0,0
2,35,67.65604,0,0,0,81,0,1,1663,0,1,1,2,0,1,1,377,329,1058,539,0,0
3,38,67.39779,0,1,0,100,0,1,307,0,1,1,2,0,0,1,308,683,1282,969,0,0
3,27,71.77256,0,1,0,90,0,0,901,0,1,0,3,0,0,1,346,265,656,778,1,0
0,46,98.74374,0,1,0,90,0,1,423,0,0,1,3,1,1,1,176,257,911,1143,1,1
1,30,80.45388,0,0,0,100,0,0,0,0,1,0,1,0,0,0,570,767,628,1050,0,0
3,40,71.96084,0,1,0,100,0,0,0,0,1,0,1,0,1,0,282,561,1414,920,0,0
0,36,78.84909,0,0,1,100,0,1,1,1,1,1,2,0,1,1,244,515,1259,554,0,0
0,29,63.91785,0,0,0,100,0,0,16,1,0,0,1,0,1,1,281,611,607,1505,0,0
3,39,89.9551,0,1,1,100,1,0,989,0,1,1,3,0,1,1,222,321,1176,1177,0,0
2,21,70.8065,0,0,0,90,0,0,144,0,1,0,1,0,1,0,295,288,775,671,1,1
2,26,79.52041,0,0,1,90,0,1,32,1,1,0,1,0,1,0,453,741,745,483,0,0
3,35,56.41663,0,0,0,90,0,1,0,1,1,1,3,0,1,0,289,422,709,991,0,0
0,33,83.92007,0,1,0,90,0,0,0,0,1,0,1,0,1,1,352,339,1798,692,0,0
2,34,55.63802,0,1,0,90,0,0,366,1,1,0,3,1,1,0,273,437,940,1020,0,0
1,41,79.45795,0,1,0,100,0,0,4,1,1,0,1,0,1,0,356,533,934,543,0,0
0,31,65.82361,0,0,0,81,0,0,508,0,1,0,1,0,1,1,444,394,832,668,0,0
2,29,80.99288,0,1,0,100,0,1,0,0,1,1,2,0,1,0,277,313,543,1090,0,0
0,42,101.52346,0,0,0,100,0,0,10,1,1,0,1,0,0,0,261,653,1371,1788,0,0
1,34,74.96855,0,0,0,90,0,1,102,1,1,1,3,0,1,0,442,269,794,758,0,0
0,44,66.28337,0,0,0,90,0,1,28,1,0,1,1,0,1,1,462,401,1527,837,0,0
0,25,74.84351,0,0,0,100,0,1,19,0,1,1,3,0,1,1,222,472,1078,558,0,0
0,36,64.09887,0,0,0,82,0,1,763,0,1,1,2,1,1,0,235,710,776,531,1,1
2,24,74.82281,0,0,0,100,0,1,148,0,1,1,3,0,0,0,343,323,379,482,1,1
3,40,107.17209,0,1,0,90,0,0,0,1,0,0,1,0,1,0,438,356,1876,615,0,0
2,50,79.99568,0,1,0,100,0,1,964,0,1,1,3,0,1,0,507,406,1038,717,1,1
3,32,79.50561,0,0,0,100,0,0,0,1,1,0,1,0,1,0,657,282,732,1088,0,0
3,47,66.54902,0,0,0,90,0,1,161,0,1,1,2,0,1,0,409,691,771,793,0,0
0,27,63.66542,0,1,0,100,0,0,0,1,1,0,1,0,0,1,601,410,649,1733,0,0
3,47,61.11547,0,1,0,100,0,1,1122,0,1,1,3,0,1,0,256,629,836,1137,0,0
2,34,66.63253,0,0,0,90,0,1,0,0,0,1,1,0,1,0,333,304,740,899,0,0
0,39,70.02988,0,0,0,100,0,0,0,1,1,0,1,0,0,0,383,500,675,550,0,0
0,37,74.68249,1,0,0,100,0,1,1387,1,1,1,2,0,1,1,262,422,1627,1129,1,1
1,30,74.6141,0,1,0,90,0,1,888,0,1,1,3,0,1,1,224,316,1160,1427,0,0
3,26,74.1928,0,1,0,100,0,0,18,1,1,0,1,0,1,0,250,405,1085,1653,0,0
1,37,71.74435,0,1,1,100,0,0,0,1,1,0,1,0,0,1,431,643,622,1212,0,0
3,37,72.89471,0,1,1,90,0,1,909,0,1,1,3,0,0,1,367,286,838,874,0,0
0,17,88.89158,0,0,0,80,0,1,296,1,1,1,2,0,1,0,228,347,743,938,0,0
2,34,119.74591,0,1,0,100,0,0,7,0,1,0,1,0,1,0,319,366,1071,574,0,0
0,33,76.71605,0,1,0,100,0,1,353,1,1,1,2,0,1,1,277,409,2667,1249,0,0
1,32,82.71056,0,1,0,90,0,1,141,0,1,0,3,0,1,0,95,474,872,840,1,0
0,36,64.33446,0,0,0,100,1,1,723,1,1,1,2,0,0,0,224,254,1143,753,1,0
2,36,69.98561,0,0,0,81,0,0,823,0,1,1,2,0,1,0,289,671,1048,1247,0,0
0,31,73.58857,0,1,0,100,0,0,3,0,1,0,1,1,0,0,227,288,555,1026,1,0
3,37,87.62762,0,1,0,100,0,0,32,0,1,0,1,0,1,0,419,395,697,1641,0,0
3,36,54.59021,0,1,0,80,0,1,4,1,1,1,3,0,1,1,397,314,1107,895,0,0
3,40,71.27464,0,1,0,100,0,1,389,0,1,1,2,0,1,0,220,625,1026,707,1,1
0,26,74.5584,0,1,0,90,0,0,0,1,1,0,1,0,0,0,414,308,732,1360,1,0
3,42,63.30533,0,0,0,90,0,1,0,1,0,0,2,0,1,0,453,644,694,695,0,0
0,34,83.26259,0,1,0,90,0,1,149,0,1,1,2,0,1,1,228,331,792,844,0,0
2,46,57.92017,0,1,0,90,0,1,23,0,1,0,1,1,1,0,274,565,600,709,1,0
0,41,56.23881,0,1,0,100,0,0,0,1,0,0,1,0,0,1,297,329,1330,333,0,0
